web-scraper-order,web-scraper-start-url,Name,Rating,Comment
1609041867-590,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Love,5,"Beautiful light weight glossy blue. Nothing too different... but is a pleasure to have. 
"
1609041867-525,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Danny 27,5,"Really nice color and the phone is much faster than my XR it has slightly better battery life as well the re invented design brings me back the that of the iPhone 4 
"
1609041867-588,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,pat m m,5,"the online shopping was so easy. I got on launch date. Battery last almost the whole day while playing games and internet browsing on a single charge . 
"
1609041867-353,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Bcurb,4,"Good phone nice screen size not too big not too small. Picture quality is good, I do regret not going with the pro, but still an excellent device 
"
1609041867-154,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,DJCaron,1,"Siri and camera features are horrible . Camera is always taking pictures when I pick up phone. 
"
1609041867-121,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,KC Girl,5,"Pictures are so much cleaner and graphic. I upgraded from an CR and like the size of this better and it’s lighter. 
"
1609041867-650,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Harold,5,"Good phone. Does everything as advertised. After comparing I’m not sure why you would buy the more expensive versions. 
"
1609041867-992,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Tchocky,3,"Really not much different from my XR. Not really noticing 5g speeds. Should have gotten the Pro model. 
"
1609041867-893,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,DJDA,4,"So far So good. It has a few additional apps than my older phone. It is much lighter in weight. It's a phone 
"
1609041867-554,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Azretiree,5,"Having had this phone for 2 weeks I'm impressed so far. The sound, screen, battery life, speed and camera are much better than my old iPhone 7. 
"
1609041867-191,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,US Cellular Customer,1,"I have no idea what 11882602_11882572 is. Your part number scheme? I guess I'll give it one star cause why not? 
"
1609041867-192,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Leslie M,5,"It went very smooth. Sad the wait on MY 12PRo is long - hubby loves the phone and Eddie at the Van Nuys ATT store was very professional handling the trade in. 
"
1609041867-801,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,neonesf1,5,"The magnetic connector is much stronger than you’ll expect. Overall a vast improvement over my last iPhone. 
"
1609041867-932,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Jfort,5,"Amazing new phone. Beautiful graphics, pictures, and sleek look. So fast! 
"
1609041867-933,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Greg,5,"A nice upgrade. Big improvement of battery life and speed. 5g also a big improvement 
"
1609041867-671,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,iPhonefinally,4,"Finally switched from Samsung phone to an iPhone. It’s a little different than using an Android but the tips that Apple provides are very helpful. 
"
1609041867-363,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,TatLee,4,"Great phone and fast performance however no surprise or additional functions than previous version 
"
1609041867-311,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,BryanB77,5,"Great upgrade from my iPhone XR. The OLED screen looks great. I’m glad the went back to the flat sides. 
"
1609041867-549,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Nel1012,5,"Brought a week ago, enjoying the phone but I can’t use it properly due to network not working for whatever reason. Got to use old phone for texts and calls 
"
1609041867-467,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,D acree,5,"So far I love the iPhone 12 it sounded like a pretty easy transfer ... I hope! I will know when I see my next bill I did the trade in and am still hoping the deal is true. 
"
1609041867-472,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Madison User,5,"I have been enjoying my new iPhone 12, and thankful for the US Cellular team who helped me transition from my old iPhone, which was great as well, but the iPhone 12 is definitely a much needed upgrade. 
"
1609041867-1008,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Newiphone,5,"Camera features on the phone are really great and still learning everything else. But the overall phone has changed and got better. 
"
1609041867-322,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Ccamp,5,"I love the screen size and yet how light it is. The only kicker is having to switch plans that support 5G. 
"
1609041867-882,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,JumboPetite,5,"Didn’t really need a new phone but the $700 credit was too good to pass up. I was maybe another year or so away from needing a new one so the offer made it easy. 
"
1609041867-713,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Barry23,5,"Phone works great. Setup was easy and nothing lost from old phone. Much faster then the iPhone X I had prior. 
"
1609041867-208,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Kingmaster,4,"If you have a regular 11 or anything then it’s worth the upgrade. Great display, great camera, fast, durable. 
"
1609041867-453,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Dave101260,5,"The iPhone 12 fully meets my expectations. Performance and build quality are standard expectations from Apple. 
"
1609041867-693,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,David,4,"Pros: Battery life lasts whole day. 5G speeds are incredible.
Cons: NA "
1609041867-471,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Vette524,4,"The FaceTime is awesome! The photos are really nice! Other than that it’s nothing special. 
"
1609041867-169,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Johnny ,5,"I have always purchased my Apple products from John Lewis due to their customer service and care, also they give you 2 year warranty on all products.
Ordered item and it was delivered the next day"
1609041867-620,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Terri W,5,"I am very happy with the iPhone 12. The speed is awesome. Downloads completed sooner than other iPhone models. 
"
1609041867-813,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Lawrence,5,"Had it for a week. Transfer of data from iphone8 to this 12 was straightforward. Phone performing as expected. 
"
1609041867-580,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Bear 1120,2,"It was not advertised that you must purchase an unlimited data plan to have 5G service. If I had known this, I would have purchased a different phone from a different carrier. 
"
1609041867-81,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Dol,5,"Brought the iPhone 12 63GB fir my daughter. Excellent product, lightning service. Five star! 
"
1609041867-687,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,David,5,"Pros: Battery life lasts whole day. 5G speeds are incredible.
Cons: NA "
1609041867-236,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Jemz,5,"Currently upgraded and can honestly say it’s so much better then my previous android phone. Will definitely be sticking to iPhone from now on 
"
1609041867-763,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,The new,5,"Great phone apple has made the right move by going back to the square sides makes the phone feel a lot smaller but still getting the same screen size. 
"
1609041867-894,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Susan55,5,"I love my new IPhone 12, I left Verizonwireless to come over to USCELLULAR, by doing that I got tge phone for free plus I bought the Iwatch 6 series, very happy with both products, glad I switched carriers!! 
"
1609041867-291,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Yamato,5,"I like its new design. Same design was on 4 and 5 models and SE first generation. It fits better in my hand than 10 or 11 models. 
"
1609041867-916,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Jnring,5,"I went from an 8+ to the 12 and thoroughly enjoy the new phone. Little adjustments here and there but an excellent device. 

"
1609041867-212,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Munchkin,5,"I sooo love this phone. It’s nice not having a home button so there’s more room on the screen -and you’re basically just swiping 
"
1609041867-648,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Dab40,5,"There's little to differentiate between suppliers of Apple products but a high-end, reliable, retailer with double the duration of the guarantee is a great differentiator. 
"
1609041867-772,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Pssss,5,"Great phone. I’m glad ATT had a trade in promotion which made it very affordable. 
"
1609041867-871,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Rothchild,5,"Best iPhone thus far - feels great in hand. Upgraded from iPhone 11 Pro Max, wanted something slightly smaller 
"
